RIGOL:DG1:CSV DATA FILE
TYPE:Arb
AMP:0.647 Vpp
PERIOD:1.00E-7 S
DOTS:8192
MODE:Freq
AFG Frequency:10.0e6
AWG N:0
x,y[V]
,0.2386
,0.2393
,0.2401
,0.2409
,0.2416
,0.2424
,0.2431
,0.2439
,0.2446
,0.2454
,0.2461
,0.2468
,0.2476
,0.2483
,0.249
,0.2497
,0.2505
,0.2512
,0.2519
,0.2526
,0.2533
,0.254
,0.2547
,0.2554
,0.256
,0.2567
,0.2574
,0.2581
,0.2588
,0.2594
,0.2601
,0.2607
,0.2614
,0.262
,0.2627
,0.2633
,0.264
,0.2646
,0.2652
,0.2659
,0.2665
,0.2671
,0.2677
,0.2683
,0.269
,0.2696
,0.2702
,0.2708
,0.2713
,0.2719
,0.2725
,0.2731
,0.2737
,0.2743
,0.2748
,0.2754
,0.2759
,0.2765
,0.2771
,0.2776
,0.2781
,0.2787
,0.2792
,0.2798
,0.2803
,0.2808
,0.2813
,0.2818
,0.2824
,0.2829
,0.2834
,0.2839
,0.2844
,0.2848
,0.2853
,0.2858
,0.2863
,0.2868
,0.2872
,0.2877
,0.2882
,0.2886
,0.2891
,0.2895
,0.29
,0.2904
,0.2908
,0.2913
,0.2917
,0.2921
,0.2925
,0.2929
,0.2934
,0.2938
,0.2942
,0.2946
,0.295
,0.2953
,0.2957
,0.2961
,0.2965
,0.2968
,0.2972
,0.2976
,0.2979
,0.2983
,0.2986
,0.299
,0.2993
,0.2997
,0.3
,0.3003
,0.3006
,0.301
,0.3013
,0.3016
,0.3019
,0.3022
,0.3025
,0.3028
,0.3031
,0.3033
,0.3036
,0.3039
,0.3042
,0.3044
,0.3047
,0.3049
,0.3052
,0.3054
,0.3057
,0.3059
,0.3061
,0.3064
,0.3066
,0.3068
,0.307
,0.3072
,0.3074
,0.3076
,0.3078
,0.308
,0.3082
,0.3084
,0.3086
,0.3088
,0.3089
,0.3091
,0.3093
,0.3094
,0.3096
,0.3097
,0.3099
,0.31
,0.3101
,0.3103
,0.3104
,0.3105
,0.3106
,0.3107
,0.3108
,0.3109
,0.311
,0.3111
,0.3112
,0.3113
,0.3114
,0.3114
,0.3115
,0.3116
,0.3116
,0.3117
,0.3117
,0.3118
,0.3118
,0.3119
,0.3119
,0.3119
,0.312
,0.312
,0.312
,0.312
,0.312
,0.312
,0.312
,0.312
,0.312
,0.312
,0.3119
,0.3119
,0.3119
,0.3118
,0.3118
,0.3118
,0.3117
,0.3116
,0.3116
,0.3115
,0.3115
,0.3114
,0.3113
,0.3112
,0.3111
,0.311
,0.3109
,0.3108
,0.3107
,0.3106
,0.3105
,0.3104
,0.3103
,0.3102
,0.31
,0.3099
,0.3097
,0.3096
,0.3094
,0.3093
,0.3091
,0.309
,0.3088
,0.3086
,0.3084
,0.3083
,0.3081
,0.3079
,0.3077
,0.3075
,0.3073
,0.3071
,0.3069
,0.3066
,0.3064
,0.3062
,0.306
,0.3057
,0.3055
,0.3052
,0.305
,0.3047
,0.3045
,0.3042
,0.3039
,0.3037
,0.3034
,0.3031
,0.3028
,0.3025
,0.3022
,0.3019
,0.3016
,0.3013
,0.301
,0.3007
,0.3004
,0.3001
,0.2997
,0.2994
,0.299
,0.2987
,0.2984
,0.298
,0.2976
,0.2973
,0.2969
,0.2966
,0.2962
,0.2958
,0.2954
,0.295
,0.2946
,0.2942
,0.2938
,0.2934
,0.293
,0.2926
,0.2922
,0.2918
,0.2914
,0.2909
,0.2905
,0.29
,0.2896
,0.2892
,0.2887
,0.2883
,0.2878
,0.2873
,0.2869
,0.2864
,0.2859
,0.2854
,0.2849
,0.2845
,0.284
,0.2835
,0.283
,0.2825
,0.2819
,0.2814
,0.2809
,0.2804
,0.2799
,0.2793
,0.2788
,0.2783
,0.2777
,0.2772
,0.2766
,0.2761
,0.2755
,0.2749
,0.2744
,0.2738
,0.2732
,0.2726
,0.2721
,0.2715
,0.2709
,0.2703
,0.2697
,0.2691
,0.2685
,0.2679
,0.2672
,0.2666
,0.266
,0.2654
,0.2647
,0.2641
,0.2635
,0.2628
,0.2622
,0.2615
,0.2609
,0.2602
,0.2596
,0.2589
,0.2582
,0.2575
,0.2569
,0.2562
,0.2555
,0.2548
,0.2541
,0.2534
,0.2527
,0.252
,0.2513
,0.2506
,0.2499
,0.2492
,0.2484
,0.2477
,0.247
,0.2463
,0.2455
,0.2448
,0.244
,0.2433
,0.2425
,0.2418
,0.241
,0.2403
,0.2395
,0.2387
,0.238
,0.2372
,0.2364
,0.2356
,0.2348
,0.234
,0.2333
,0.2325
,0.2317
,0.2309
,0.23
,0.2292
,0.2284
,0.2276
,0.2268
,0.226
,0.2251
,0.2243
,0.2235
,0.2226
,0.2218
,0.221
,0.2201
,0.2193
,0.2184
,0.2176
,0.2167
,0.2158
,0.215
,0.2141
,0.2132
,0.2123
,0.2115
,0.2106
,0.2097
,0.2088
,0.2079
,0.207
,0.2061
,0.2052
,0.2043
,0.2034
,0.2025
,0.2016
,0.2007
,0.1998
,0.1989
,0.1979
,0.197
,0.1961
,0.1951
,0.1942
,0.1933
,0.1923
,0.1914
,0.1904
,0.1895
,0.1885
,0.1876
,0.1866
,0.1857
,0.1847
,0.1837
,0.1828
,0.1818
,0.1808
,0.1798
,0.1789
,0.1779
,0.1769
,0.1759
,0.1749
,0.1739
,0.1729
,0.1719
,0.1709
,0.1699
,0.1689
,0.1679
,0.1669
,0.1659
,0.1649
,0.1639
,0.1629
,0.1618
,0.1608
,0.1598
,0.1588
,0.1577
,0.1567
,0.1557
,0.1546
,0.1536
,0.1525
,0.1515
,0.1504
,0.1494
,0.1483
,0.1473
,0.1462
,0.1452
,0.1441
,0.1431
,0.142
,0.1409
,0.1399
,0.1388
,0.1377
,0.1366
,0.1356
,0.1345
,0.1334
,0.1323
,0.1312
,0.1301
,0.1291
,0.128
,0.1269
,0.1258
,0.1247
,0.1236
,0.1225
,0.1214
,0.1203
,0.1192
,0.1181
,0.117
,0.1159
,0.1147
,0.1136
,0.1125
,0.1114
,0.1103
,0.1092
,0.108
,0.1069
,0.1058
,0.1047
,0.1035
,0.1024
,0.1013
,0.1001
,0.099
,0.0979
,0.0967
,0.0956
,0.0945
,0.0933
,0.0922
,0.091
,0.0899
,0.0887
,0.0876
,0.0864
,0.0853
,0.0841
,0.083
,0.0818
,0.0807
,0.0795
,0.0784
,0.0772
,0.076
,0.0749
,0.0737
,0.0726
,0.0714
,0.0702
,0.0691
,0.0679
,0.0667
,0.0656
,0.0644
,0.0632
,0.062
,0.0609
,0.0597
,0.0585
,0.0573
,0.0562
,0.055
,0.0538
,0.0526
,0.0515
,0.0503
,0.0491
,0.0479
,0.0467
,0.0455
,0.0444
,0.0432
,0.042
,0.0408
,0.0396
,0.0384
,0.0372
,0.0361
,0.0349
,0.0337
,0.0325
,0.0313
,0.0301
,0.0289
,0.0277
,0.0265
,0.0253
,0.0241
,0.023
,0.0218
,0.0206
,0.0194
,0.0182
,0.017
,0.0158
,0.0146
,0.0134
,0.0122
,0.011
,0.0098
,0.0086
,0.0074
,0.0062
,0.005
,0.0038
,0.0026
,0.0014
,0.0002
,-0.001
,-0.0022
,-0.0034
,-0.0045
,-0.0057
,-0.0069
,-0.0081
,-0.0093
,-0.0105
,-0.0117
,-0.0129
,-0.0141
,-0.0153
,-0.0165
,-0.0177
,-0.0189
,-0.0201
,-0.0213
,-0.0225
,-0.0237
,-0.0249
,-0.0261
,-0.0272
,-0.0284
,-0.0296
,-0.0308
,-0.032
,-0.0332
,-0.0344
,-0.0356
,-0.0368
,-0.038
,-0.0391
,-0.0403
,-0.0415
,-0.0427
,-0.0439
,-0.0451
,-0.0463
,-0.0474
,-0.0486
,-0.0498
,-0.051
,-0.0522
,-0.0533
,-0.0545
,-0.0557
,-0.0569
,-0.058
,-0.0592
,-0.0604
,-0.0616
,-0.0627
,-0.0639
,-0.0651
,-0.0663
,-0.0674
,-0.0686
,-0.0698
,-0.0709
,-0.0721
,-0.0733
,-0.0744
,-0.0756
,-0.0767
,-0.0779
,-0.0791
,-0.0802
,-0.0814
,-0.0825
,-0.0837
,-0.0848
,-0.086
,-0.0871
,-0.0883
,-0.0894
,-0.0906
,-0.0917
,-0.0929
,-0.094
,-0.0951
,-0.0963
,-0.0974
,-0.0986
,-0.0997
,-0.1008
,-0.1019
,-0.1031
,-0.1042
,-0.1053
,-0.1065
,-0.1076
,-0.1087
,-0.1098
,-0.1109
,-0.1121
,-0.1132
,-0.1143
,-0.1154
,-0.1165
,-0.1176
,-0.1187
,-0.1198
,-0.1209
,-0.122
,-0.1231
,-0.1242
,-0.1253
,-0.1264
,-0.1275
,-0.1286
,-0.1297
,-0.1308
,-0.1319
,-0.133
,-0.134
,-0.1351
,-0.1362
,-0.1373
,-0.1384
,-0.1394
,-0.1405
,-0.1416
,-0.1426
,-0.1437
,-0.1447
,-0.1458
,-0.1469
,-0.1479
,-0.149
,-0.15
,-0.1511
,-0.1521
,-0.1532
,-0.1542
,-0.1552
,-0.1563
,-0.1573
,-0.1583
,-0.1594
,-0.1604
,-0.1614
,-0.1624
,-0.1635
,-0.1645
,-0.1655
,-0.1665
,-0.1675
,-0.1685
,-0.1695
,-0.1705
,-0.1715
,-0.1725
,-0.1735
,-0.1745
,-0.1755
,-0.1765
,-0.1775
,-0.1785
,-0.1795
,-0.1804
,-0.1814
,-0.1824
,-0.1834
,-0.1843
,-0.1853
,-0.1862
,-0.1872
,-0.1882
,-0.1891
,-0.1901
,-0.191
,-0.192
,-0.1929
,-0.1938
,-0.1948
,-0.1957
,-0.1966
,-0.1976
,-0.1985
,-0.1994
,-0.2003
,-0.2012
,-0.2022
,-0.2031
,-0.204
,-0.2049
,-0.2058
,-0.2067
,-0.2076
,-0.2085
,-0.2093
,-0.2102
,-0.2111
,-0.212
,-0.2129
,-0.2137
,-0.2146
,-0.2155
,-0.2163
,-0.2172
,-0.2181
,-0.2189
,-0.2198
,-0.2206
,-0.2215
,-0.2223
,-0.2231
,-0.224
,-0.2248
,-0.2256
,-0.2265
,-0.2273
,-0.2281
,-0.2289
,-0.2297
,-0.2305
,-0.2313
,-0.2321
,-0.2329
,-0.2337
,-0.2345
,-0.2353
,-0.2361
,-0.2369
,-0.2377
,-0.2384
,-0.2392
,-0.24
,-0.2407
,-0.2415
,-0.2422
,-0.243
,-0.2437
,-0.2445
,-0.2452
,-0.246
,-0.2467
,-0.2474
,-0.2482
,-0.2489
,-0.2496
,-0.2503
,-0.251
,-0.2517
,-0.2524
,-0.2531
,-0.2538
,-0.2545
,-0.2552
,-0.2559
,-0.2566
,-0.2573
,-0.2579
,-0.2586
,-0.2593
,-0.2599
,-0.2606
,-0.2613
,-0.2619
,-0.2626
,-0.2632
,-0.2639
,-0.2645
,-0.2651
,-0.2657
,-0.2664
,-0.267
,-0.2676
,-0.2682
,-0.2688
,-0.2694
,-0.27
,-0.2706
,-0.2712
,-0.2718
,-0.2724
,-0.273
,-0.2736
,-0.2741
,-0.2747
,-0.2753
,-0.2758
,-0.2764
,-0.2769
,-0.2775
,-0.278
,-0.2786
,-0.2791
,-0.2796
,-0.2802
,-0.2807
,-0.2812
,-0.2817
,-0.2822
,-0.2828
,-0.2833
,-0.2838
,-0.2843
,-0.2847
,-0.2852
,-0.2857
,-0.2862
,-0.2867
,-0.2871
,-0.2876
,-0.2881
,-0.2885
,-0.289
,-0.2894
,-0.2899
,-0.2903
,-0.2907
,-0.2912
,-0.2916
,-0.292
,-0.2924
,-0.2929
,-0.2933
,-0.2937
,-0.2941
,-0.2945
,-0.2949
,-0.2953
,-0.2956
,-0.296
,-0.2964
,-0.2968
,-0.2971
,-0.2975
,-0.2979
,-0.2982
,-0.2986
,-0.2989
,-0.2993
,-0.2996
,-0.2999
,-0.3002
,-0.3006
,-0.3009
,-0.3012
,-0.3015
,-0.3018
,-0.3021
,-0.3024
,-0.3027
,-0.303
,-0.3033
,-0.3036
,-0.3038
,-0.3041
,-0.3044
,-0.3046
,-0.3049
,-0.3051
,-0.3054
,-0.3056
,-0.3059
,-0.3061
,-0.3063
,-0.3066
,-0.3068
,-0.307
,-0.3072
,-0.3074
,-0.3076
,-0.3078
,-0.308
,-0.3082
,-0.3084
,-0.3086
,-0.3087
,-0.3089
,-0.3091
,-0.3092
,-0.3094
,-0.3095
,-0.3097
,-0.3098
,-0.31
,-0.3101
,-0.3102
,-0.3104
,-0.3105
,-0.3106
,-0.3107
,-0.3108
,-0.3109
,-0.311
,-0.3111
,-0.3112
,-0.3113
,-0.3114
,-0.3114
,-0.3115
,-0.3116
,-0.3116
,-0.3117
,-0.3117
,-0.3118
,-0.3118
,-0.3119
,-0.3119
,-0.3119
,-0.3119
,-0.312
,-0.312
,-0.312
,-0.312
,-0.312
,-0.312
,-0.312
,-0.312
,-0.312
,-0.3119
,-0.3119
,-0.3119
,-0.3118
,-0.3118
,-0.3118
,-0.3117
,-0.3117
,-0.3116
,-0.3115
,-0.3115
,-0.3114
,-0.3113
,-0.3112
,-0.3112
,-0.3111
,-0.311
,-0.3109
,-0.3108
,-0.3107
,-0.3105
,-0.3104
,-0.3103
,-0.3102
,-0.31
,-0.3099
,-0.3098
,-0.3096
,-0.3095
,-0.3093
,-0.3092
,-0.309
,-0.3088
,-0.3087
,-0.3085
,-0.3083
,-0.3081
,-0.3079
,-0.3077
,-0.3075
,-0.3073
,-0.3071
,-0.3069
,-0.3067
,-0.3065
,-0.3062
,-0.306
,-0.3058
,-0.3055
,-0.3053
,-0.305
,-0.3048
,-0.3045
,-0.3043
,-0.304
,-0.3037
,-0.3034
,-0.3032
,-0.3029
,-0.3026
,-0.3023
,-0.302
,-0.3017
,-0.3014
,-0.3011
,-0.3008
,-0.3004
,-0.3001
,-0.2998
,-0.2995
,-0.2991
,-0.2988
,-0.2984
,-0.2981
,-0.2977
,-0.2974
,-0.297
,-0.2966
,-0.2963
,-0.2959
,-0.2955
,-0.2951
,-0.2947
,-0.2943
,-0.2939
,-0.2935
,-0.2931
,-0.2927
,-0.2923
,-0.2919
,-0.2914
,-0.291
,-0.2906
,-0.2901
,-0.2897
,-0.2892
,-0.2888
,-0.2883
,-0.2879
,-0.2874
,-0.287
,-0.2865
,-0.286
,-0.2855
,-0.285
,-0.2846
,-0.2841
,-0.2836
,-0.2831
,-0.2826
,-0.282
,-0.2815
,-0.281
,-0.2805
,-0.28
,-0.2794
,-0.2789
,-0.2784
,-0.2778
,-0.2773
,-0.2767
,-0.2762
,-0.2756
,-0.275
,-0.2745
,-0.2739
,-0.2733
,-0.2728
,-0.2722
,-0.2716
,-0.271
,-0.2704
,-0.2698
,-0.2692
,-0.2686
,-0.268
,-0.2674
,-0.2667
,-0.2661
,-0.2655
,-0.2649
,-0.2642
,-0.2636
,-0.263
,-0.2623
,-0.2617
,-0.261
,-0.2603
,-0.2597
,-0.259
,-0.2584
,-0.2577
,-0.257
,-0.2563
,-0.2556
,-0.2549
,-0.2543
,-0.2536
,-0.2529
,-0.2522
,-0.2515
,-0.2507
,-0.25
,-0.2493
,-0.2486
,-0.2479
,-0.2471
,-0.2464
,-0.2457
,-0.2449
,-0.2442
,-0.2434
,-0.2427
,-0.2419
,-0.2412
,-0.2404
,-0.2397
,-0.2389
,-0.2381
,-0.2373
,-0.2366
,-0.2358
,-0.235
,-0.2342
,-0.2334
,-0.2326
,-0.2318
,-0.231
,-0.2302
,-0.2294
,-0.2286
,-0.2278
,-0.227
,-0.2261
,-0.2253
,-0.2245
,-0.2236
,-0.2228
,-0.222
,-0.2211
,-0.2203
,-0.2194
,-0.2186
,-0.2177
,-0.2169
,-0.216
,-0.2151
,-0.2143
,-0.2134
,-0.2125
,-0.2116
,-0.2108
,-0.2099
,-0.209
,-0.2081
,-0.2072
,-0.2063
,-0.2054
,-0.2045
,-0.2036
,-0.2027
,-0.2018
,-0.2009
,-0.2
,-0.199
,-0.1981
,-0.1972
,-0.1963
,-0.1953
,-0.1944
,-0.1935
,-0.1925
,-0.1916
,-0.1906
,-0.1897
,-0.1887
,-0.1878
,-0.1868
,-0.1859
,-0.1849
,-0.1839
,-0.183
,-0.182
,-0.181
,-0.18
,-0.1791
,-0.1781
,-0.1771
,-0.1761
,-0.1751
,-0.1741
,-0.1731
,-0.1721
,-0.1711
,-0.1701
,-0.1691
,-0.1681
,-0.1671
,-0.1661
,-0.1651
,-0.1641
,-0.1631
,-0.162
,-0.161
,-0.16
,-0.159
,-0.1579
,-0.1569
,-0.1559
,-0.1548
,-0.1538
,-0.1527
,-0.1517
,-0.1507
,-0.1496
,-0.1486
,-0.1475
,-0.1464
,-0.1454
,-0.1443
,-0.1433
,-0.1422
,-0.1411
,-0.1401
,-0.139
,-0.1379
,-0.1368
,-0.1358
,-0.1347
,-0.1336
,-0.1325
,-0.1314
,-0.1304
,-0.1293
,-0.1282
,-0.1271
,-0.126
,-0.1249
,-0.1238
,-0.1227
,-0.1216
,-0.1205
,-0.1194
,-0.1183
,-0.1172
,-0.1161
,-0.115
,-0.1138
,-0.1127
,-0.1116
,-0.1105
,-0.1094
,-0.1083
,-0.1071
,-0.106
,-0.1049
,-0.1038
,-0.1026
,-0.1015
,-0.1004
,-0.0992
,-0.0981
,-0.097
,-0.0958
,-0.0947
,-0.0935
,-0.0924
,-0.0913
,-0.0901
,-0.089
,-0.0878
,-0.0867
,-0.0855
,-0.0844
,-0.0832
,-0.0821
,-0.0809
,-0.0797
,-0.0786
,-0.0774
,-0.0763
,-0.0751
,-0.074
,-0.0728
,-0.0716
,-0.0705
,-0.0693
,-0.0681
,-0.067
,-0.0658
,-0.0646
,-0.0634
,-0.0623
,-0.0611
,-0.0599
,-0.0588
,-0.0576
,-0.0564
,-0.0552
,-0.054
,-0.0529
,-0.0517
,-0.0505
,-0.0493
,-0.0481
,-0.047
,-0.0458
,-0.0446
,-0.0434
,-0.0422
,-0.041
,-0.0399
,-0.0387
,-0.0375
,-0.0363
,-0.0351
,-0.0339
,-0.0327
,-0.0315
,-0.0303
,-0.0292
,-0.028
,-0.0268
,-0.0256
,-0.0244
,-0.0232
,-0.022
,-0.0208
,-0.0196
,-0.0184
,-0.0172
,-0.016
,-0.0148
,-0.0136
,-0.0124
,-0.0112
,-0.01
,-0.0089
,-0.0077
,-0.0065
,-0.0053
,-0.0041
,-0.0029
,-0.0017
,-0.0005
,0.0007
,0.0019
,0.0031
,0.0043
,0.0055
,0.0067
,0.0079
,0.0091
,0.0103
,0.0115
,0.0127
,0.0139
,0.0151
,0.0163
,0.0175
,0.0187
,0.0198
,0.021
,0.0222
,0.0234
,0.0246
,0.0258
,0.027
,0.0282
,0.0294
,0.0306
,0.0318
,0.033
,0.0342
,0.0353
,0.0365
,0.0377
,0.0389
,0.0401
,0.0413
,0.0425
,0.0436
,0.0448
,0.046
,0.0472
,0.0484
,0.0496
,0.0507
,0.0519
,0.0531
,0.0543
,0.0555
,0.0566
,0.0578
,0.059
,0.0602
,0.0613
,0.0625
,0.0637
,0.0649
,0.066
,0.0672
,0.0684
,0.0695
,0.0707
,0.0719
,0.073
,0.0742
,0.0753
,0.0765
,0.0777
,0.0788
,0.08
,0.0811
,0.0823
,0.0834
,0.0846
,0.0857
,0.0869
,0.088
,0.0892
,0.0903
,0.0915
,0.0926
,0.0938
,0.0949
,0.096
,0.0972
,0.0983
,0.0995
,0.1006
,0.1017
,0.1029
,0.104
,0.1051
,0.1062
,0.1074
,0.1085
,0.1096
,0.1107
,0.1118
,0.113
,0.1141
,0.1152
,0.1163
,0.1174
,0.1185
,0.1196
,0.1207
,0.1218
,0.1229
,0.124
,0.1251
,0.1262
,0.1273
,0.1284
,0.1295
,0.1306
,0.1317
,0.1327
,0.1338
,0.1349
,0.136
,0.1371
,0.1381
,0.1392
,0.1403
,0.1413
,0.1424
,0.1435
,0.1445
,0.1456
,0.1467
,0.1477
,0.1488
,0.1498
,0.1509
,0.1519
,0.153
,0.154
,0.155
,0.1561
,0.1571
,0.1581
,0.1592
,0.1602
,0.1612
,0.1622
,0.1633
,0.1643
,0.1653
,0.1663
,0.1673
,0.1683
,0.1693
,0.1703
,0.1713
,0.1723
,0.1733
,0.1743
,0.1753
,0.1763
,0.1773
,0.1783
,0.1793
,0.1802
,0.1812
,0.1822
,0.1832
,0.1841
,0.1851
,0.1861
,0.187
,0.188
,0.1889
,0.1899
,0.1908
,0.1918
,0.1927
,0.1936
,0.1946
,0.1955
,0.1964
,0.1974
,0.1983
,0.1992
,0.2001
,0.2011
,0.202
,0.2029
,0.2038
,0.2047
,0.2056
,0.2065
,0.2074
,0.2083
,0.2092
,0.2101
,0.2109
,0.2118
,0.2127
,0.2136
,0.2144
,0.2153
,0.2162
,0.217
,0.2179
,0.2187
,0.2196
,0.2204
,0.2213
,0.2221
,0.223
,0.2238
,0.2246
,0.2255
,0.2263
,0.2271
,0.2279
,0.2288
,0.2296
,0.2304
,0.2312
,0.232
,0.2328
,0.2336
,0.2344
,0.2352
,0.2359
,0.2367
,0.2375
,0.2383
,0.239
,0.2398
,0.2406
,0.2413
,0.2421
,0.2428
,0.2436
,0.2443
,0.2451
,0.2458
,0.2466
,0.2473
,0.248
,0.2487
,0.2495
,0.2502
,0.2509
,0.2516
,0.2523
,0.253
,0.2537
,0.2544
,0.2551
,0.2558
,0.2565
,0.2571
,0.2578
,0.2585
,0.2592
,0.2598
,0.2605
,0.2611
,0.2618
,0.2624
,0.2631
,0.2637
,0.2644
,0.265
,0.2656
,0.2662
,0.2669
,0.2675
,0.2681
,0.2687
,0.2693
,0.2699
,0.2705
,0.2711
,0.2717
,0.2723
,0.2729
,0.2734
,0.274
,0.2746
,0.2752
,0.2757
,0.2763
,0.2768
,0.2774
,0.2779
,0.2785
,0.279
,0.2795
,0.2801
,0.2806
,0.2811
,0.2816
,0.2821
,0.2827
,0.2832
,0.2837
,0.2842
,0.2846
,0.2851
,0.2856
,0.2861
,0.2866
,0.287
,0.2875
,0.288
,0.2884
,0.2889
,0.2893
,0.2898
,0.2902
,0.2907
,0.2911
,0.2915
,0.2919
,0.2924
,0.2928
,0.2932
,0.2936
,0.294
,0.2944
,0.2948
,0.2952
,0.2956
,0.296
,0.2963
,0.2967
,0.2971
,0.2974
,0.2978
,0.2981
,0.2985
,0.2988
,0.2992
,0.2995
,0.2999
,0.3002
,0.3005
,0.3008
,0.3011
,0.3015
,0.3018
,0.3021
,0.3024
,0.3026
,0.3029
,0.3032
,0.3035
,0.3038
,0.304
,0.3043
,0.3046
,0.3048
,0.3051
,0.3053
,0.3056
,0.3058
,0.3061
,0.3063
,0.3065
,0.3067
,0.3069
,0.3072
,0.3074
,0.3076
,0.3078
,0.308
,0.3082
,0.3083
,0.3085
,0.3087
,0.3089
,0.309
,0.3092
,0.3094
,0.3095
,0.3097
,0.3098
,0.3099
,0.3101
,0.3102
,0.3103
,0.3105
,0.3106
,0.3107
,0.3108
,0.3109
,0.311
,0.3111
,0.3112
,0.3113
,0.3113
,0.3114
,0.3115
,0.3116
,0.3116
,0.3117
,0.3117
,0.3118
,0.3118
,0.3119
,0.3119
,0.3119
,0.3119
,0.312
,0.312
,0.312
,0.312
,0.312
,0.312
,0.312
,0.312
,0.312
,0.3119
,0.3119
,0.3119
,0.3119
,0.3118
,0.3118
,0.3117
,0.3117
,0.3116
,0.3116
,0.3115
,0.3114
,0.3113
,0.3113
,0.3112
,0.3111
,0.311
,0.3109
,0.3108
,0.3107
,0.3106
,0.3105
,0.3103
,0.3102
,0.3101
,0.3099
,0.3098
,0.3097
,0.3095
,0.3094
,0.3092
,0.309
,0.3089
,0.3087
,0.3085
,0.3083
,0.3082
,0.308
,0.3078
,0.3076
,0.3074
,0.3072
,0.3069
,0.3067
,0.3065
,0.3063
,0.3061
,0.3058
,0.3056
,0.3053
,0.3051
,0.3048
,0.3046
,0.3043
,0.304
,0.3038
,0.3035
,0.3032
,0.3029
,0.3026
,0.3024
,0.3021
,0.3018
,0.3015
,0.3011
,0.3008
,0.3005
,0.3002
,0.2999
,0.2995
,0.2992
,0.2988
,0.2985
,0.2981
,0.2978
,0.2974
,0.2971
,0.2967
,0.2963
,0.296
,0.2956
,0.2952
,0.2948
,0.2944
,0.294
,0.2936
,0.2932
,0.2928
,0.2924
,0.2919
,0.2915
,0.2911
,0.2907
,0.2902
,0.2898
,0.2893
,0.2889
,0.2884
,0.288
,0.2875
,0.287
,0.2866
,0.2861
,0.2856
,0.2851
,0.2846
,0.2842
,0.2837
,0.2832
,0.2827
,0.2821
,0.2816
,0.2811
,0.2806
,0.2801
,0.2795
,0.279
,0.2785
,0.2779
,0.2774
,0.2768
,0.2763
,0.2757
,0.2752
,0.2746
,0.274
,0.2734
,0.2729
,0.2723
,0.2717
,0.2711
,0.2705
,0.2699
,0.2693
,0.2687
,0.2681
,0.2675
,0.2669
,0.2662
,0.2656
,0.265
,0.2644
,0.2637
,0.2631
,0.2624
,0.2618
,0.2611
,0.2605
,0.2598
,0.2592
